id,title,Director
126319,Ernest & Celestine,Stéphane Aubier
10136,The Golden Child,Michael Ritchie
67660,Think Like a Man,Tim Story
10611,Barbershop,Tim Story
154,Star Trek II: The Wrath of Khan,Nicholas Meyer
3049,Ace Ventura: Pet Detective,Tom Shadyac
860,WarGames,John Badham
9281,Witness,Peter Weir
75674,Act of Valor,Mike McCoy
9762,Step Up,Anne Fletcher
3179,Beavis and Butt-Head Do America,Mike Judge
184,Jackie Brown,Quentin Tarantino
13335,Harold & Kumar Escape from Guantanamo Bay,Jon Hurwitz
76726,Chronicle,Josh Trank
10269,Yentl,Barbra Streisand
36819,Time Bandits,Terry Gilliam
17130,Crossroads,Tamra Davis
57214,Project X,Nima Nourizadeh
11202,Patton,Franklin J. Schaffner
9357,One Hour Photo,Mark Romanek
13812,Quarantine,John Erick Dowdle
9030,The Eye,David Moreau
19084,Johnson Family Vacation,Christopher Erskin
8386,How High,Jesse Dylan
10437,The Muppet Christmas Carol,Brian Henson
1360,Frida,Julie Taymor
101267,Katy Perry: Part of Me,Dan Cutforth
222935,The Fault in Our Stars,Josh Boone
10220,Rounders,John Dahl
284296,Top Five,Chris Rock
31915,Prophecy,John Frankenheimer
11601,Stir of Echoes,David Koepp
205220,Philomena,Stephen Frears
11354,The Upside of Anger,Mike Binder
16241,The Boys from Brazil,Franklin J. Schaffner
14191,Aquamarine,Elizabeth Allen Rosenbaum
286565,Paper Towns,Jake Schreier
26710,My Baby's Daddy,Cheryl Dunye
129670,Nebraska,Alexander Payne
9059,Tales from the Crypt: Demon Knight,Ernest R. Dickerson
34549,Max Keeble's Big Move,Tim Hill
57157,Young Adult,Jason Reitman
1948,Crank,Brian Taylor
28353,Def Jam's How to Be a Player,Lionel C. Martin
46889,Living Out Loud,Richard LaGravenese
38093,Just Wright,Sanaa Hamri
14976,Rachel Getting Married,Jonathan Demme
11027,The Postman Always Rings Twice,Bob Rafelson
3635,Girl with a Pearl Earring,Peter Webber
387,Das Boot,Wolfgang Petersen
6020,Sorority Boys,Wallace Wolodarsky
122906,About Time,Richard Curtis
9550,House of Flying Daggers,Zhang Yimou
60599,Arbitrage,Nicholas Jarecki
227719,Project Almanac,Dean Israelite
14299,Cadillac Records,Darnell Martin
19419,Screwed,Scott Alexander
12088,Fortress,Stuart Gordon
14799,For Your Consideration,Christopher Guest
9466,Celebrity,Woody Allen
7510,Running with Scissors,Ryan Murphy
31246,From Justin to Kelly,Robert Iscove
61752,Girl 6,Spike Lee
10944,In the Cut,Jane Campion
10362,Two Lovers,James Gray
14778,Last Orders,Fred Schepisi
1255,The Host,Bong Joon-ho
45226,The Pursuit of D.B. Cooper,Roger Spottiswoode
10212,Ravenous,Antonia Bird
8669,Charlie Bartlett,Jon Poll
179144,The Great Beauty,Paolo Sorrentino
16857,The Dangerous Lives of Altar Boys,Peter Care
86825,Stoker,Park Chan-wook
844,2046,Wong Kar-wai
8060,Married Life,Ira Sachs
15907,Duma,Carroll Ballard
38448,Ondine,Neil Jordan
327,Brother,Takeshi Kitano
9260,Welcome to Collinwood,Anthony Russo
61337,Critical Care,Sidney Lumet
13079,The Life Before Her Eyes,Vadim Perelman
89325,Darling Companion,Lawrence Kasdan
4170,Trade,Marco Kreuzpaintner
41508,Fateless,Lajos Koltai
12479,Breakfast of Champions,Alan Rudolph
44555,"A Woman, a Gun and a Noodle Shop",Zhang Yimou
10133,Cypher,Vincenzo Natali
21345,City of Life and Death,Lu Chuan
173931,Legend of a Rabbit,Lijun Sun
61984,Space Battleship Yamato,Takashi Yamazaki
50601,5 Days of War,Renny Harlin
26466,Triangle,Christopher Smith
345003,10 Days in a Madhouse,Timothy Hines
236751,Heaven is for Real,Randall Wallace
107,Snatch,Guy Ritchie
357837,Dancin' It's On,David Winters
8913,Pet Sematary,Mary Lambert
13889,Madadayo,Akira Kurosawa
18530,The Cry of the Owl,Jamie Thraves
358451,A Tale of Three Cities,Mabel Cheung
927,Gremlins,Joe Dante
11,Star Wars,George Lucas
291870,Dirty Grandpa,Dan Mazer
907,Doctor Zhivago,David Lean
206563,Trash,Stephen Daldry
11887,High School Musical 3: Senior Year,Kenny Ortega
45317,The Fighter,David O. Russell
12094,Jackass Number Two,Jeff Tremaine
10377,My Cousin Vinny,Jonathan Lynn
249164,If I Stay,R.J. Cutler
256092,Drive Hard,Brian Trenchard-Smith
9942,Major League,David S. Ward
10748,St. Trinian's,Barnaby Thompson
1817,Phone Booth,Joel Schumacher
10229,A Walk to Remember,Adam Shankman
687,Dead Man Walking,Tim Robbins
796,Cruel Intentions,Roger Kumble
22804,Saw VI,Kevin Greutert
10156,History of the World: Part I,Mel Brooks
12837,The Secret Life of Bees,Gina Prince-Bythewood
17708,Corky Romano,Rob Pritts
13937,Raising Cain,Brian De Palma
28932,F.I.S.T.,Norman Jewison
31909,Invaders from Mars,Tobe Hooper
167073,Brooklyn,John Crowley
3175,Barry Lyndon,Stanley Kubrick
14369,Out Cold,Brendan Malloy
16888,The Ladies Man,Reginald Hudlin
121826,Quartet,Dustin Hoffman
10646,Tomcats,Gregory Poirier
12149,Frailty,Bill Paxton
304357,Woman in Gold,Simon Curtis
11184,Kinsey,Bill Condon
766,Army of Darkness,Sam Raimi
20009,Slackers,Dewey Nicks
1587,What's Eating Gilbert Grape,Lasse Hallström
30973,The Visual Bible: The Gospel of John,Philip Saville
11109,Vera Drake,Mike Leigh
9027,The Guru,Daisy von Scherler Mayer
63020,The Perez Family,Mira Nair
86829,Inside Llewyn Davis,Joel Coen
11065,O,Tim Blake Nelson
13888,Return to the Blue Lagoon,William A. Graham
42345,The Molly Maguires,Martin Ritt
13994,Romance & Cigarettes,John Turturro
1590,Copying Beethoven,Agnieszka Holland
62728,Brighton Rock,Rowan Joffe
11917,Saw V,David Hackl
45138,Machine Gun McCain,Giuliano Montaldo
80271,LOL,Lisa Azuelos
4657,Jindabyne,Ray Lawrence
14395,Kabhi Alvida Naa Kehna,Karan Johar
24137,An Ideal Husband,Oliver Parker
190847,The Last Days on Mars,Ruairi Robinson
11056,Darkness,Jaume Balagueró
62,2001: A Space Odyssey,Stanley Kubrick
601,E.T. the Extra-Terrestrial,Steven Spielberg
13067,In the Land of Women,Jon Kasdan
25379,The Blue Butterfly,Léa Pool
88641,There Goes My Baby,Floyd Mutrux
58051,Housefull,Sajid Khan
14877,September Dawn,Christopher Cain
96399,For Greater Glory - The True Story of Cristiada,Dean Wright
304410,The Bélier Family,Eric Lartigau
489,Good Will Hunting,Gus Van Sant
373314,Misconduct,Shintaro Shimosawa
214,Saw III,Darren Lynn Bousman
10890,Stripes,Ivan Reitman
1588,Bring It On,Peyton Reed
316727,The Purge: Election Year,James DeMonaco
10314,She's All That,Robert Iscove
663,Saw IV,Darren Lynn Bousman
11804,White Noise,Geoffrey Sax
16781,Madea's Family Reunion,Tyler Perry
11873,The Color of Money,Martin Scorsese
9289,The Longest Day,Bernhard Wicki
10414,The Mighty Ducks,Stephen Herek
1970,The Grudge,Takashi Shimizu
9614,Happy Gilmore,Dennis Dugan
8922,Jeepers Creepers,Victor Salva
1648,Bill & Ted's Excellent Adventure,Stephen Herek
17917,Oliver!,Carol Reed
74534,The Best Exotic Marigold Hotel,John Madden
19405,Recess: School's Out,Chuck Sheetz
9355,Mad Max Beyond Thunderdome,George Miller
10999,Commando,Mark L. Lester
321258,The Boy,William Brent Bell
44040,Devil,John Erick Dowdle
10426,Friday After Next,Marcus Raboy
280092,Insidious: Chapter 3,Leigh Whannell
13938,The Last Dragon,Michael Schultz
10163,The Lawnmower Man,Brett Leonard
12182,Nick and Norah's Infinite Playlist,Peter Sollett
1832,Dogma,Kevin Smith
9034,The Banger Sisters,Bob Dolman
15301,Twilight Zone: The Movie,Steven Spielberg
10135,Road House,Rowdy Herrington
26352,A Low Down Dirty Shame,Keenen Ivory Wayans
20616,Swimfan,John Polson
9794,Employee of the Month,Greg Coolidge
15037,Can't Hardly Wait,Deborah Kaplan
227,The Outsiders,Francis Ford Coppola
294272,Pete's Dragon,David Lowery
11336,The Dead Zone,David Cronenberg
283445,Sinister 2,Ciaran Foy
88036,Sparkle,Salim Akil
10984,Valentine,Jamie Blanks
22824,The Fourth Kind,Olatunde Osunsanmi
9526,A Prairie Home Companion,Robert Altman
39349,Sugar Hill,Leon Ichaso
15983,Invasion U.S.A.,Joseph Zito
14544,Roll Bounce,Malcolm D. Lee
11545,Rushmore,Wes Anderson
42684,Skyline,Colin Strause
268238,The Second Best Exotic Marigold Hotel,John Madden
8359,Kit Kittredge: An American Girl,Patricia Rozema
15648,The Perfect Man,Mark Rosman
41823,Mo' Better Blues,Spike Lee
11891,Kung Pow: Enter the Fist,Steve Oedekerk
9362,Tremors,Ron Underwood
9902,Wrong Turn,Rob Schmidt
14729,The Long Riders,Walter Hill
9455,The Corruptor,James Foley
103731,Mud,Jeff Nichols
10090,Reno 911!: Miami,Ben Garant
164558,One Direction: This Is Us,Morgan Spurlock
19905,"The Goods: Live Hard, Sell Hard",Neal Brennan
17710,Hey Arnold! The Movie,Tuck Tucker
75900,My Week with Marilyn,Simon Curtis
9515,The Matador,Richard Shepard
27322,Love Jones,Theodore Witcher
328425,The Gift,Joel Edgerton
14120,End of the Spear,Jim Hanon
10050,Get Over It,Tommy O'Haver
1542,Office Space,Mike Judge
10490,Drop Dead Gorgeous,Michael Patrick Jann
87093,Big Eyes,Tim Burton
10029,Very Bad Things,Peter Berg
9893,Sleepover,Joe Nussbaum
11507,Body Double,Brian De Palma
37931,MacGruber,Jorma Taccone
3472,Dirty Pretty Things,Stephen Frears
87818,Movie 43,Griffin Dunne
13160,Over Her Dead Body,Jeff Lowell
88005,Seeking a Friend for the End of the World,Lorene Scafaria
52067,Cedar Rapids,Miguel Arteta
73,American History X,Tony Kaye
134597,The Collection,Marcus Dunstan
24034,Teacher's Pet,Timothy Bjorklund
14283,The Red Violin,François Girard
404,The Straight Story,David Lynch
13201,Deuces Wild,Scott Kalvert
209403,Bad Words,Jason Bateman
7942,"Run, Fatboy, Run",David Schwimmer
73247,Heartbeeps,Allan Arkush
253331,Black or White,Mike Binder
34043,On the Line,Eric Bross
9952,Rescue Dawn,Werner Herzog
256924,Danny Collins,Dan Fogelman
82532,"Jeff, Who Lives at Home",Jay Duplass
41110,I Am Love,Luca Guadagnino
134371,Atlas Shrugged Part II,John Putch
2088,Romeo Is Bleeding,Peter Medak
10388,The Limey,Steven Soderbergh
1640,Crash,Paul Haggis
25520,The House of Mirth,Terence Davies
27342,Malone,Harley Cokeliss
13689,Peaceful Warrior,Victor Salva
67911,Bucky Larson: Born to Be a Star,Tom Brady
24664,Bamboozled,Spike Lee
329440,The Forest,Jason Zada
47890,Sphinx,Franklin J. Schaffner
252512,While We're Young,Noah Baumbach
55720,A Better Life,Chris Weitz
9613,Spider,David Cronenberg
29076,Gun Shy,Eric Blakeney
29339,Nicholas Nickleby,Douglas McGrath
68812,The Iceman,Ariel Vromen
32740,Krrish,Rakesh Roshan
14195,Cecil B. Demented,John Waters
73567,Killer Joe,William Friedkin
41479,The Joneses,Derrick Borte
15394,Owning Mahowny,Richard Kwietniowski
10071,The Brothers Solomon,Bob Odenkirk
1989,My Blueberry Nights,Wong Kar-wai
91076,Illuminata,John Turturro
12779,Swept Away,Guy Ritchie
13191,"War, Inc.",Joshua Seftel
11770,Shaolin Soccer,Stephen Chow
12703,The Brown Bunny,Vincent Gallo
64559,The Swindle,Claude Chabrol
222649,Rosewater,Jon Stewart
115872,The Chambermaid on the Titanic,Bigas Luna
101173,Coriolanus,Ralph Fiennes
25350,Imaginary Heroes,Dan Harris
10034,High Heels and Low Lifes,Mel Smith
20178,World's Greatest Dad,Bobcat Goldthwait
5072,Severance,Christopher Smith
18191,Edmond,Stuart Gordon
31007,Welcome to the Rileys,Jake Scott
11546,Police Academy: Mission to Moscow,Alan Metter
41894,Blood Done Sign My Name,Jeb Stuart
184374,Cinco de Mayo: La Batalla,Rafa Lara
268171,Elsa & Fred,Michael Radford
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",Alan Smithee
24663,The Open Road,Michael Meredith
39037,The Good Guy,Julio DePietro
22805,Motherhood,Katherine Dieckmann
39055,Free Style,William Dear
245846,Strangerland,Kim Farrant
25186,Janky Promoters,Marcus Raboy
15017,Blonde Ambition,Scott Marshall Smith
12245,The Oxford Murders,Álex de la Iglesia
49787,The Reef,Andrew Traucki
16358,Eulogy,Michael Clancy
7006,White Noise 2: The Light,Patrick Lussier
66767,Beat the World,Robert Adetuyi
17622,Fifty Dead Men Walking,Kari Skogland
283671,Jungle Shuffle,Taedong Park
18516,Adam Resurrected,Paul Schrader
217708,Of Horses and Men,Benedikt Erlingsson
42057,It's a Wonderful Afterlife,Gurinder Chadha
17577,The Devil's Tomb,Jason Connery
14608,Partition,Vic Sarin
34417,Good Intentions,Jim Issa
15067,"The Good, The Bad, The Weird",Kim Jee-woon
78383,Nurse 3-D,Douglas Aarniokoski
43090,Gunless,William Phillips
16614,Adventureland,Greg Mottola
9700,The Lost City,Andy García
10471,Next Friday,Steve Carr
250066,American Heist,Sarik Andreasyan
667,You Only Live Twice,Lewis Gilbert
208869,Plastic,Julian Gilbey
86837,Amour,Michael Haneke
10306,Poltergeist III,Gary Sherman
106845,Re-Kill,Valeri Milev
11576,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer
219,Volver,Pedro Almodóvar
11827,Heavy Metal,Gerald Potterton
22820,Gentlemen Broncos,Jared Hess
31174,Richard III,Richard Loncraine
244316,Into the Grizzly Maze,David Hackl
37737,Kites,Anurag Basu
62215,Melancholia,Lars von Trier
66125,Red Dog,Kriv Stenders
132316,Jab Tak Hai Jaan,Yash Chopra
348,Alien,Ridley Scott
30497,The Texas Chain Saw Massacre,Tobe Hooper
27586,The Runaways,Floria Sigismondi
14811,Fiddler on the Roof,Norman Jewison
660,Thunderball,Terence Young
68684,Detention,Joseph Kahn
40794,Loose Cannons,Ferzan Ozpetek
9400,Set It Off,F. Gary Gray
16162,The Best Man,Malcolm D. Lee
10585,Child's Play,Tom Holland
2359,Sicko,Michael Moore
238636,The Purge: Anarchy,James DeMonaco
10472,Down to You,Kris Isacsson
11282,Harold & Kumar Go to White Castle,Danny Leiner
6521,The Contender,Rod Lurie
14181,Boiler Room,Ben Younger
1621,Trading Places,John Landis
9656,Black Christmas,Glen Morgan
16428,Breakin' All the Rules,Daniel Taplitz
10705,Henry V,Kenneth Branagh
8272,The Savages,Tamara Jenkins
24621,Chasing Papi,Linda Mendoza
1619,The Way of the Gun,Christopher McQuarrie
9685,Igby Goes Down,Burr Steers
14425,PCU,Hart Bochner
14624,The Ultimate Gift,Michael O. Sajbel
10179,The Ice Pirates,Stewart Raffill
15568,Gracie,Davis Guggenheim
14057,Trust the Man,Bart Freundlich
12621,Hamlet 2,Andrew Fleming
1808,Velvet Goldmine,Todd Haynes
293670,The Wailing,Na Hong-jin
67675,Glee: The Concert Movie,Kevin Tancharoen
27329,The Legend of Suriyothai,Chatrichalerm Yukol
29514,Two Evil Eyes,George A. Romero
250349,Barbecue,Eric Lavaine
12454,All or Nothing,Mike Leigh
39806,Princess Kaiulani,Marc Forby
15699,Opal Dream,Peter Cattaneo
8883,Flame & Citron,Ole Christian Madsen
17926,Undiscovered,Meiert Avis
291081,Red Riding: In the Year of Our Lord 1974,Julian Jarrold
41248,The Girl on the Train,André Téchiné
25968,Veronika Decides to Die,Emily Young
9671,Crocodile Dundee,Peter Faiman
52010,"Ultramarines: A Warhammer 40,000 Movie",Martyn Pick
11588,The I Inside,Roland Suso Richter
43418,Beneath Hill 60,Jeremy Sims
71157,Polisse,Maïwenn
13483,Awake,Joby Harold
333355,Star Wars: Clone Wars: Volume 1,Genndy Tartakovsky
327833,Skin Trade,Ekachai Uekrongtham
1547,The Lost Boys,Joel Schumacher
25196,Crazy Heart,Scott Cooper
16323,The Rose,Mark Rydell
175528,Baggage Claim,David E. Talbert
8069,Barbarella,Roger Vadim
71805,Shipwrecked,Nils Gaup
9451,Election,Alexander Payne
16727,The Namesake,Mira Nair
272693,The DUFF,Ari Sandel
10696,Glitter,Vondie Curtis-Hall
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins
19644,Silmido,Kang Woo-Suk
29963,Bright Star,Jane Campion
26022,My Name Is Khan,Karan Johar
152747,All Is Lost,J.C. Chandor
62676,Limbo,John Sayles
20360,Namastey London,Vipul Amrutlal Shah
1116,The Wind That Shakes the Barley,Ken Loach
185008,Yeh Jawaani Hai Deewani,Ayan Mukherjee
11620,Quo Vadis,Mervyn LeRoy
14353,Repo! The Genetic Opera,Darren Lynn Bousman
11818,Valley of the Wolves: Iraq,Serdar Akar
680,Pulp Fiction,Quentin Tarantino
11176,The Muppet Movie,James Frawley
242582,Nightcrawler,Dan Gilroy
11217,Club Dread,Jay Chandrasekhar
15121,The Sound of Music,Robert Wise
2619,Splash,Ron Howard
773,Little Miss Sunshine,Jonathan Dayton
235,Stand by Me,Rob Reiner
170,28 Days Later,Danny Boyle
14114,You Got Served,Chris Stokes
10734,Escape from Alcatraz,Don Siegel
37964,Brown Sugar,Rick Famuyiwa
28121,A Thin Line Between Love and Hate,Martin Lawrence
40807,50/50,Jonathan Levine
10885,Shutter,Masayuki Ochiai
225565,That Awkward Moment,Tom Gormican
16471,Modern Problems,Ken Shapiro
385736,Kicks,Justin Tipping
11971,Much Ado About Nothing,Kenneth Branagh
668,On Her Majesty's Secret Service,Peter R. Hunt
11596,New Nightmare,Wes Craven
14429,Drive Me Crazy,John Schultz
13751,Akeelah and the Bee,Doug Atchison
9490,Half Baked,Tamra Davis
14536,New in Town,Jonas Elmer
1359,American Psycho,Mary Harron
9962,The Good Girl,Miguel Arteta
15049,Bon Cop Bad Cop,Erik Canuel
22821,The Boondock Saints II: All Saints Day,Troy Duffy
42819,The City of Your Final Destination,James Ivory
209263,Enough Said,Nicole Holofcener
37735,Easy A,Will Gluck
59930,The Inkwell,Matty Rich
10873,Shadow of the Vampire,E. Elias Merhige
51588,Prom,Joe Nussbaum
23570,The Pallbearer,Matt Reeves
19489,Held Up,Steve Rash
14629,Woman on Top,Fina Torres
8293,Howards End,James Ivory
291270,Anomalisa,Charlie Kaufman
44009,Another Year,Mike Leigh
1958,8 Women,François Ozon
13154,Showdown in Little Tokyo,Mark L. Lester
26618,Clay Pigeons,David Dobkin
43923,It's Kind of a Funny Story,Ryan Fleck
46138,Made in Dagenham,Nigel Cole
45791,When Did You Last See Your Father?,Anand Tucker
26306,Prefontaine,Steve James
110683,The Wicked Lady,Michael Winner
26963,The Secret of Kells,Tomm Moore
198277,Begin Again,John Carney
7870,Down in the Valley,David Jacobson
13072,Brooklyn Rules,Michael Corrente
153397,Restless,Edward Hall
30141,The Singing Detective,Keith Gordon
17044,The Land Girls,David Leland
10288,Fido,Andrew Currie
12183,The Wendell Baker Story,Luke Wilson
44147,Wild Target,Jonathan Lynn
12192,Pathology,Marc Schölermann
36597,Wuthering Heights,Coky Giedroyc
13197,10th & Wolf,Robert Moresco
10913,Dear Wendy,Thomas Vinterberg
251321,Aloft,Claudia Llosa
149,Akira,Katsuhiro Ōtomo
10425,The Death and Life of Bobby Z,John Herzfeld
49081,The Rocket: The Legend of Rocket Richard,Charles Binamé
256687,Swelter,Keith Parmer
220488,My Lucky Star,Dennie Gordon
1544,Imagine Me & You,Ol Parker
374461,Mr. Church,Bruce Beresford
302,Swimming Pool,François Ozon
182873,Green Street Hooligans: Underground,James Nunn
21512,The Blood of Heroes,David Webb Peoples
389425,Code of Honor,Michael Winnick
403,Driving Miss Daisy,Bruce Beresford
29461,Soul Food,"George Tillman, Jr."
33542,Rumble in the Bronx,Stanley Tong
283708,Far from Men,David Oelhoffen
9388,Thank You for Smoking,Jason Reitman
1691,Hostel: Part II,Eli Roth
24684,An Education,Lone Scherfig
2610,Shopgirl,Anand Tucker
11308,The Hotel New Hampshire,Tony Richardson
11022,Narc,Joe Carnahan
34341,Men with Brooms,Paul Gross
15365,Witless Protection,Charles Robert Carner
36046,The Work and the Glory,Russell Holt
12569,Extract,Mike Judge
24356,Masked and Anonymous,Larry Charles
55903,Betty Fisher and Other Stories,Claude Miller
2577,Code 46,Michael Winterbottom
103903,Outside Bet,Sacha Bennett
73873,Albert Nobbs,Rodrigo García
312113,Black November,Jeta Amata
14165,Ta Ra Rum Pum,Siddharth Anand
2011,Persepolis,Vincent Paronnaud
45650,The Hole,Joe Dante
7735,The Wave,Dennis Gansel
301365,The Neon Demon,Nicolas Winding Refn
25941,Harry Brown,Daniel Barber
29064,The Omega Code,Robert Marcarelli
7326,Juno,Jason Reitman
326284,Pound of Flesh,Ernie Barbarash
681,Diamonds Are Forever,Guy Hamilton
238,The Godfather,Francis Ford Coppola
535,Flashdance,Adrian Lyne
19913,(500) Days of Summer,Marc Webb
713,The Piano,Jane Campion
77930,Magic Mike,Steven Soderbergh
10727,Darkness Falls,Jonathan Liebesman
253,Live and Let Die,Guy Hamilton
17908,My Dog Skip,Jay Russell
8390,"Definitely, Maybe",Adam Brooks
57119,Jumping the Broom,Salim Akil
3291,"Good Night, and Good Luck.",George Clooney
398,Capote,Bennett Miller
8068,Desperado,Robert Rodriguez
10803,Logan's Run,Michael Anderson
682,The Man with the Golden Gun,Guy Hamilton
10117,Action Jackson,Craig R. Baxley
9392,The Descent,Neil Marshall
24977,Michael Jordan to the Max,James D. Stern
79316,Devil's Due,Matt Bettinelli-Olpin
2074,Flirting with Disaster,David O. Russell
1696,The Devil's Rejects,Rob Zombie
308639,Dope,Rick Famuyiwa
22314,In Too Deep,Michael Rymer
2662,House of 1000 Corpses,Rob Zombie
77156,Alien Zone,Sharron Miller
12573,A Serious Man,Joel Coen
44718,Get Low,Aaron Schneider
11342,Warlock,Steve Miner
241771,Beyond the Lights,Gina Prince-Bythewood
34653,A Single Man,Tom Ford
11051,The Last Temptation of Christ,Martin Scorsese
14578,Outside Providence,Michael Corrente
57825,Bride & Prejudice,Gurinder Chadha
9555,Rabbit-Proof Fence,Phillip Noyce
15581,Who's Your Caddy?,Don Michael Paul
13006,Split Second,Tony Maylam
16651,The Other Side of Heaven,Mitch Davis
4251,Veer-Zaara,Yash Chopra
12400,Redbelt,David Mamet
39053,Cyrus,Jay Duplass
104896,A Dog Of Flanders,Kevin Brodie
14112,Auto Focus,Paul Schrader
12271,Factory Girl,George Hickenlooper
71859,We Need to Talk About Kevin,Lynne Ramsay
226354,The Christmas Candle,John Stephenson
48620,The Mighty Macs,Tim Chambers
33676,Losin' It,Curtis Hanson
37080,Mother and Child,Rodrigo García
25388,March or Die,Dick Richards
11687,The Visitors,Jean-Marie Poiré
39210,Somewhere,Sofia Coppola
30128,I Hope They Serve Beer in Hell,Bob Gosse
31535,Chairman of the Board,Alex Zamm
44835,Hesher,Spencer Susser
192134,Dom Hemingway,Richard Shepard
1956,Gerry,Gus Van Sant
24985,The Heart of Me,Thaddeus O'Sullivan
306745,Freeheld,Peter Sollett
47088,The Extra Man,Shari Springer Berman
110402,Hard to Be a God,Aleksey German
27004,Ca$h,Stephen Milburn Anderson
15013,Wah-Wah,Richard E. Grant
8374,The Boondock Saints,Troy Duffy
277519,Z Storm,David Lam
78381,Twixt,Francis Ford Coppola
164372,The Snow Queen,Vladlen Barbe
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,Richard Rich
8879,Pale Rider,Clint Eastwood
13001,Stargate: The Ark of Truth,Robert C. Cooper
9571,Dazed and Confused,Richard Linklater
13649,High School Musical 2,Kenny Ortega
325373,Two Lovers and a Bear,Kim Nguyen
334527,Criminal Activities,Jackie Earle Haley
2211,Aimee & Jaguar,Max Färberböck
13919,The Chumscrubber,Arie Posin
14576,Shade,Damian Nieman
82505,House at the End of the Street,Mark Tonderai
46738,Incendies,Denis Villeneuve
38970,"Remember Me, My Love",Gabriele Muccino
41009,Perrier’s Bounty,Ian Fitzgibbon
7347,Elite Squad,José Padilha
250546,Annabelle,John R. Leonetti
38415,Bran Nue Dae,Rachel Perkins
650,Boyz n the Hood,John Singleton
16620,La Bamba,Luis Valdez
25113,The Four Seasons,Alan Alda
11033,Dressed to Kill,Brian De Palma
34723,The Adventures of Huck Finn,Stephen Sommers
9430,Go,Doug Liman
8998,Friends with Money,Nicole Holofcener
10514,The Andromeda Strain,Robert Wise
10496,Bats,Louis Morneau
1591,Nowhere in Africa,Caroline Link
76025,Shame,Steve McQueen
4836,Layer Cake,Matthew Vaughn
14631,The Work and the Glory II: American Zion,Sterling Van Wagenen
87499,The East,Zal Batmanglij
18923,A Home at the End of the World,Michael Mayer
26665,Aberdeen,Hans Petter Moland
28089,The Messenger,Oren Moverman
62255,Tracker,Ian Sharp
5708,Control,Anton Corbijn
218,The Terminator,James Cameron
338,"Good bye, Lenin!",Wolfgang Becker
21641,The Damned United,Tom Hooper
10925,The Return of the Living Dead,Dan O'Bannon
2293,Mallrats,Kevin Smith
621,Grease,Randal Kleiser
792,Platoon,Oliver Stone
1777,Fahrenheit 9/11,Michael Moore
642,Butch Cassidy and the Sundance Kid,George Roy Hill
433,Mary Poppins,Robert Stevenson
16619,Ordinary People,Robert Redford
1725,West Side Story,Robert Wise
11977,Caddyshack,Harold Ramis
20322,The Brothers,Gary Hardwick
16158,The Wood,Rick Famuyiwa
629,The Usual Suspects,Bryan Singer
10160,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins
11452,National Lampoon’s Van Wilder,Walt Becker
12163,The Wrestler,Darren Aronofsky
32275,Duel in the Sun,King Vidor
13785,Best in Show,Christopher Guest
1103,Escape from New York,John Carpenter
36739,School Daze,Spike Lee
14144,Daddy Day Camp,Fred Savage
10622,Mr. Nice Guy,Sammo Hung
13370,A Mighty Wind,Christopher Guest
11191,Mystic Pizza,Donald Petrie
10215,Sliding Doors,Peter Howitt
25066,Tales from the Hood,Rusty Cundieff
1523,The Last King of Scotland,Kevin Macdonald
11361,Halloween 5: The Revenge of Michael Myers,Dominique Othenin-Girard
92591,Bernie,Richard Linklater
57612,Dolphins and Whales: Tribes of the Ocean,Jean-Jacques Mantello
12509,Pollock,Ed Harris
15256,200 Cigarettes,Risa Bramon Garcia
83686,The Words,Brian Klugman
80304,Casa De Mi Padre,Matt Piedmont
28053,City Island,Raymond De Felitta
67913,The Guard,John Michael McDonagh
13991,College,Deb Hagan
1443,The Virgin Suicides,Sofia Coppola
8545,Little Voice,Mark Herman
19556,Miss March,Zach Cregger
231576,Wish I Was Here,Zach Braff
16172,Simply Irresistible,Mark Tarlov
13403,Hedwig and the Angry Inch,John Cameron Mitchell
15797,Only the Strong,Sheldon Lettich
347764,Goddess of Love,Jon Knautz
13537,Shattered Glass,Billy Ray
20794,Novocaine,David Atkins
31064,The Business of Strangers,Patrick Stettner
576,The Wild Bunch,Sam Peckinpah
13990,The Wackness,Jonathan Levine
11583,The First Great Train Robbery,Michael Crichton
18602,Morvern Callar,Lynne Ramsay
27549,Beastmaster 2: Through the Portal of Time,Sylvio Tabet
59728,The 5th Quarter,Rick Bieber
10930,The Flower of Evil,Claude Chabrol
32395,The Greatest,Shana Feste
58882,Snow Flower and the Secret Fan,Wayne Wang
7547,Come Early Morning,Joey Lauren Adams
35944,Lucky Break,Peter Cattaneo
42222,Julia,Fred Zinnemann
13827,"Surfer, Dude",S.R. Bindler
44260,Lake of Fire,Tony Kaye
9282,11:14,Greg Marcks
38940,Men of War,Perry Lang
35689,Don McKay,Jake Goldberger
97614,Deadfall,Stefan Ruzowitzky
37206,A Shine of Rainbows,Vic Sarin
58626,The Hit List,William Kaufman
183894,Emma,Jim O'Hanlon
837,Videodrome,David Cronenberg
1555,The Spanish Apartment,Cédric Klapisch
244783,Song One,Kate Barker-Froyland
16564,Winter in Wartime,Martin Koolhoven
