budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres
127000000,181533,en,Night at the Museum: Secret of the Tomb,115.597753,2014-12-17,349424282,97.0,Night at the Museum: Secret of the Tomb,6.1,1851,Adventure_Comedy_Fantasy_Family
130000000,38055,en,Megamind,68.757242,2010-10-28,321887208,95.0,Megamind,6.7,1918,Animation_Action_Comedy_Family_Science Fiction
125000000,671,en,Harry Potter and the Philosopher's Stone,109.984351,2001-11-16,976475550,152.0,Harry Potter and the Philosopher's Stone,7.5,7006,Adventure_Fantasy_Family
130000000,49524,en,R.I.P.D.,39.448066,2013-07-18,61648500,96.0,R.I.P.D.,5.4,1260,Fantasy_Action_Comedy_Crime
140000000,22,en,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,2003-07-09,655011224,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985,Adventure_Fantasy_Action
125000000,131631,en,The Hunger Games: Mockingjay - Part 1,206.227151,2014-11-18,752100229,123.0,The Hunger Games: Mockingjay - Part 1,6.6,5584,Science Fiction_Adventure_Thriller
125000000,591,en,The Da Vinci Code,45.313197,2006-05-17,767820459,149.0,The Da Vinci Code,6.5,2704,Thriller_Mystery
103000000,172385,en,Rio 2,42.40024,2014-03-19,500188435,102.0,Rio 2,6.3,978,Animation_Adventure_Comedy_Family
110000000,36658,en,X2,2.871739,2003-04-24,407711549,133.0,X2,6.8,3506,Adventure_Action_Science Fiction_Thriller
125000000,51497,en,Fast Five,7.255718,2011-04-20,626137675,130.0,Fast Five,7.1,2438,Action_Thriller_Crime
125000000,58574,en,Sherlock Holmes: A Game of Shadows,81.499621,2011-11-22,334615000,129.0,Sherlock Holmes: A Game of Shadows,7.0,3886,Adventure_Action_Crime_Mystery
125000000,18823,en,Clash of the Titans,47.686442,2010-04-01,232713139,106.0,Clash of the Titans,5.6,2233,Adventure_Fantasy_Action
65000000,861,en,Total Recall,43.129703,1990-06-01,261317921,113.0,Total Recall,7.1,1710,Action_Adventure_Science Fiction
160000000,1911,en,The 13th Warrior,27.220157,1999-08-27,61698899,102.0,The 13th Warrior,6.4,510,Adventure_Fantasy_Action
130000000,49040,en,The Bourne Legacy,90.33681,2012-08-08,276572938,120.0,The Bourne Legacy,6.0,2651,Action_Thriller
125000000,415,en,Batman & Robin,50.073575,1997-06-20,238207122,125.0,Batman & Robin,4.2,1418,Action_Crime_Fantasy
123000000,8871,en,How the Grinch Stole Christmas,45.419668,2000-11-17,345141403,104.0,How the Grinch Stole Christmas,6.2,1386,Family_Comedy_Fantasy
125000000,435,en,The Day After Tomorrow,41.380094,2004-05-26,544272402,124.0,The Day After Tomorrow,6.2,2392,Action_Adventure_Science Fiction_Thriller
125000000,955,en,Mission: Impossible II,54.931334,2000-05-24,546388105,123.0,Mission: Impossible II,5.9,1928,Adventure_Action_Thriller
120000000,2133,en,The Perfect Storm,25.752118,2000-03-15,325756637,130.0,The Perfect Storm,6.2,597,Drama
130000000,1979,en,4: Rise of the Silver Surfer,60.810723,2007-06-13,289047763,92.0,Fantastic 4: Rise of the Silver Surfer,5.4,2589,Adventure_Fantasy_Action_Thriller
120000000,87827,en,Life of Pi,51.328145,2012-11-20,609016565,127.0,Life of Pi,7.2,5797,Adventure_Drama_Action
110000000,1250,en,Ghost Rider,46.834704,2007-02-16,228738393,114.0,Ghost Rider,5.2,1712,Thriller_Action_Fantasy_Horror
120000000,324668,en,Jason Bourne,62.641286,2016-07-27,415484914,123.0,Jason Bourne,5.9,2341,Action_Thriller
120000000,9471,en,Charlie's Angels: Full Throttle,33.616115,2003-06-27,259175788,106.0,Charlie's Angels: Full Throttle,5.2,914,Action_Adventure_Comedy
130000000,70981,en,Prometheus,68.889395,2012-05-30,403170142,124.0,Prometheus,6.3,5080,Science Fiction_Adventure_Mystery
120000000,10996,en,Stuart Little 2,27.990284,2002-07-19,169956806,78.0,Stuart Little 2,5.4,613,Family_Adventure_Animation_Comedy
115000000,68724,en,Elysium,67.33767,2013-08-07,286140700,109.0,Elysium,6.4,3439,Science Fiction_Action_Drama_Thriller
105000000,2789,en,The Chronicles of Riddick,27.835436,2004-06-11,115772733,119.0,The Chronicles of Riddick,6.3,1570,Action_Science Fiction
120000000,97020,en,RoboCop,66.757869,2014-01-30,242688965,102.0,RoboCop,5.7,2342,Action_Science Fiction
120000000,7459,en,Speed Racer,17.060695,2008-05-09,93945766,135.0,Speed Racer,5.7,354,Action_Family_Science Fiction
120000000,42888,en,How Do You Know,11.137655,2010-12-17,48668907,121.0,How Do You Know,4.9,223,Comedy_Drama_Romance
117000000,37834,en,Knight and Day,44.906918,2010-06-15,261930431,109.0,Knight and Day,5.9,1547,Action_Comedy
120000000,75612,en,Oblivion,67.698004,2013-04-10,286168572,124.0,Oblivion,6.4,4800,Action_Science Fiction_Adventure_Mystery
113000000,1895,en,Star Wars: Episode III - Revenge of the Sith,44.108427,2005-05-17,850000000,140.0,Star Wars: Episode III - Revenge of the Sith,7.1,4116,Science Fiction_Adventure_Action
120000000,1894,en,Star Wars: Episode II - Attack of the Clones,43.987061,2002-05-15,649398328,142.0,Star Wars: Episode II - Attack of the Clones,6.4,3992,Adventure_Action_Science Fiction
115000000,585,en,"Monsters, Inc.",106.815545,2001-11-01,562816256,92.0,"Monsters, Inc.",7.5,5996,Animation_Comedy_Family
120000000,76170,en,The Wolverine,15.953444,2013-07-23,415440673,126.0,The Wolverine,6.3,4053,Action_Science Fiction_Adventure_Fantasy
115000000,1893,en,Star Wars: Episode I - The Phantom Menace,54.035265,1999-05-19,924317558,136.0,Star Wars: Episode I - The Phantom Menace,6.3,4432,Adventure_Action_Science Fiction
135000000,49519,en,The Croods,64.183321,2013-03-20,585178928,98.0,The Croods,6.8,2399,Adventure_Animation_Comedy_Family_Fantasy
97250400,2395,fr,Astérix aux Jeux Olympiques,20.344364,2008-01-13,132900000,116.0,Asterix at the Olympic Games,5.0,471,Fantasy_Adventure_Comedy_Family
115000000,12100,en,Windtalkers,18.714197,2002-06-14,77628265,134.0,Windtalkers,5.8,341,Drama_Action_History_War
115000000,290595,en,The Huntsman: Winter's War,60.467984,2016-04-06,164602163,114.0,The Huntsman: Winter's War,6.0,1523,Action_Adventure_Drama
125000000,98566,en,Teenage Mutant Ninja Turtles,143.350376,2014-08-07,477200000,101.0,Teenage Mutant Ninja Turtles,5.8,2636,Science Fiction_Action_Adventure_Fantasy_Comedy
105000000,49047,en,Gravity,110.153618,2013-09-27,716392705,91.0,Gravity,7.3,5751,Science Fiction_Thriller_Drama
116000000,9619,en,Dante's Peak,16.90444,1997-02-07,178127760,108.0,Dante's Peak,5.7,428,Action_Adventure_Thriller
135000000,308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791,2016-06-01,245623848,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963,Fantasy_Action_Adventure_Comedy
120000000,166424,en,Fantastic Four,38.126095,2015-08-05,167977596,100.0,Fantastic Four,4.4,2278,Action_Adventure_Science Fiction
110000000,1593,en,Night at the Museum,48.780039,2006-10-20,574480841,108.0,Night at the Museum,6.3,2862,Action_Adventure_Comedy_Family_Fantasy
110000000,254128,en,San Andreas,100.412364,2015-05-27,470490832,114.0,San Andreas,6.0,2968,Action_Drama_Thriller
110000000,714,en,Tomorrow Never Dies,42.887121,1997-12-11,333011068,119.0,Tomorrow Never Dies,6.0,925,Adventure_Action_Thriller
110000000,2024,en,The Patriot,23.657284,2000-06-28,215294342,165.0,The Patriot,6.8,1099,Drama_History_War_Action
110000000,163,en,Ocean's Twelve,76.840712,2004-12-09,362744280,125.0,Ocean's Twelve,6.4,2124,Thriller_Crime
110000000,787,en,Mr. & Mrs. Smith,44.635452,2005-06-07,478207520,120.0,Mr. & Mrs. Smith,6.5,2965,Action_Comedy_Drama_Thriller
110000000,262500,en,Insurgent,103.718387,2015-03-18,295238201,119.0,Insurgent,6.2,3829,Adventure_Science Fiction_Thriller
116000000,2567,en,The Aviator,45.616098,2004-12-17,102000000,170.0,The Aviator,7.0,1489,Drama
112000000,38745,en,Gulliver's Travels,22.845143,2010-12-25,237382724,85.0,Gulliver's Travels,4.9,621,Comedy
120000000,40805,en,The Green Hornet,31.703608,2011-01-12,227817248,119.0,The Green Hornet,5.5,1251,Action_Crime_Comedy
110000000,53182,en,300: Rise of an Empire,71.510596,2014-03-05,337580051,102.0,300: Rise of an Empire,6.1,2397,Action_War
110000000,41513,en,The Smurfs,36.65422,2011-07-29,563749323,103.0,The Smurfs,5.5,1179,Animation_Family_Adventure_Comedy_Fantasy
110000000,13700,en,Home on the Range,19.625972,2004-04-02,103951461,76.0,Home on the Range,5.7,389,Animation_Family
110000000,262504,en,Allegiant,86.105615,2016-03-09,179246868,121.0,Allegiant,5.9,1998,Adventure_Science Fiction
110000000,39254,en,Real Steel,37.195046,2011-09-28,299268508,127.0,Real Steel,6.6,2692,Action_Science Fiction_Drama
105000000,77931,en,The Smurfs 2,32.473628,2013-07-30,347434178,105.0,The Smurfs 2,5.5,695,Fantasy_Family_Comedy_Animation
160000000,1639,en,Speed 2: Cruise Control,23.336875,1997-06-13,164508066,121.0,Speed 2: Cruise Control,4.1,434,Action_Adventure_Thriller
110000000,80274,en,Ender's Game,45.94834,2013-10-23,125537191,114.0,Ender's Game,6.6,2303,Science Fiction_Action_Adventure
110000000,1571,en,Live Free or Die Hard,48.93337,2007-06-20,383531464,128.0,Live Free or Die Hard,6.4,2089,Action_Thriller
93000000,120,en,The Lord of the Rings: The Fellowship of the Ring,138.049577,2001-12-18,871368364,178.0,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,Adventure_Fantasy_Action
110000000,10204,en,Around the World in 80 Days,22.643776,2004-06-16,72178895,120.0,Around the World in 80 Days,5.7,672,Action_Adventure_Comedy
107000000,8489,en,Ali,18.866672,2001-12-11,87713825,157.0,Ali,6.7,447,Drama
0,10588,en,The Cat in the Hat,18.251129,2003-11-21,0,82.0,The Cat in the Hat,4.9,366,Comedy_Fantasy_Family
120000000,2048,en,"I, Robot",95.914473,2004-07-15,347234916,115.0,"I, Robot",6.7,3793,Action_Science Fiction
130000000,1495,en,Kingdom of Heaven,44.490453,2005-05-03,211643158,144.0,Kingdom of Heaven,6.6,1157,Drama_Action_Adventure_History_War
133000000,10137,en,Stuart Little,30.475297,1999-12-17,300135367,84.0,Stuart Little,5.8,959,Animation_Fantasy_Family_Comedy
105000000,10198,en,The Princess and the Frog,62.479574,2009-12-08,267045765,97.0,The Princess and the Frog,6.7,1247,Romance_Family_Animation_Music
108000000,286217,en,The Martian,167.93287,2015-09-30,630161890,141.0,The Martian,7.6,7268,Drama_Adventure_Science Fiction
126000000,1635,en,The Island,37.68056,2005-07-20,162949164,136.0,The Island,6.5,1770,Action_Thriller_Science Fiction_Adventure
90000000,24113,en,Town & Country,1.004579,2001-04-27,10372291,104.0,Town & Country,3.7,16,Comedy_Romance
90000000,9679,en,Gone in Sixty Seconds,52.995628,2000-06-09,237202299,118.0,Gone in Sixty Seconds,6.1,1485,Action_Crime_Thriller
103000000,98,en,Gladiator,95.301296,2000-05-01,457640427,155.0,Gladiator,7.9,5439,Action_Drama_Adventure
102000000,180,en,Minority Report,65.948959,2002-06-20,358372926,145.0,Minority Report,7.1,2608,Action_Thriller_Science Fiction_Mystery
100000000,672,en,Harry Potter and the Chamber of Secrets,132.397737,2002-11-13,876688482,161.0,Harry Potter and the Chamber of Secrets,7.4,5815,Adventure_Fantasy_Family
150000000,36557,en,Casino Royale,88.935165,2006-11-14,599045960,144.0,Casino Royale,7.3,3855,Adventure_Action_Thriller
100000000,869,en,Planet of the Apes,51.188633,2001-07-25,362211740,119.0,Planet of the Apes,5.6,1243,Thriller_Science Fiction_Action_Adventure
100000000,280,en,Terminator 2: Judgment Day,101.74155,1991-07-01,520000000,137.0,Terminator 2: Judgment Day,7.7,4185,Action_Thriller_Science Fiction
80000000,11322,en,Public Enemies,33.691694,2009-07-01,214104620,140.0,Public Enemies,6.5,1344,History_Crime_Drama
100000000,4982,en,American Gangster,42.361215,2007-11-02,266465037,157.0,American Gangster,7.4,1502,Drama_Crime
115000000,36955,en,True Lies,38.729418,1994-07-14,378882411,141.0,True Lies,6.8,1116,Action_Thriller
100000000,18487,en,The Taking of Pelham 1 2 3,40.597856,2009-06-11,150166126,106.0,The Taking of Pelham 1 2 3,6.2,954,Thriller_Drama_Crime
100000000,39451,en,Little Fockers,32.389353,2010-12-21,310650585,98.0,Little Fockers,5.4,1060,Comedy_Romance
100000000,27581,en,The Other Guys,24.399642,2010-08-06,170432927,107.0,The Other Guys,6.1,1383,Action_Comedy_Crime
100000000,9268,en,Eraser,24.507987,1996-06-21,242295562,115.0,Eraser,5.6,543,Action_Drama_Mystery_Thriller
100000000,68718,en,Django Unchained,82.121691,2012-12-25,425368238,165.0,Django Unchained,7.8,10099,Drama_Western
100000000,10545,en,The Hunchback of Notre Dame,46.727941,1996-06-21,100138851,91.0,The Hunchback of Notre Dame,6.8,1129,Drama_Animation_Family
100000000,11688,en,The Emperor's New Groove,51.113717,2000-12-09,169327687,78.0,The Emperor's New Groove,7.2,1490,Adventure_Animation_Comedy_Family_Fantasy
100000000,76163,en,The Expendables 2,53.732892,2012-08-08,312573423,103.0,The Expendables 2,6.1,2896,Action_Adventure_Thriller
100000000,2059,en,National Treasure,58.849256,2004-11-19,347451894,131.0,National Treasure,6.4,1926,Adventure_Action_Thriller_Mystery
100000000,2486,en,Eragon,30.863434,2006-12-14,249288105,104.0,Eragon,4.9,967,Fantasy_Action_Adventure_Family
100000000,16523,en,Where the Wild Things Are,31.586215,2009-10-16,100086793,101.0,Where the Wild Things Are,6.4,572,Family_Fantasy
100000000,116711,en,Epic,36.711378,2013-05-15,268426634,102.0,Epic,6.4,1121,Animation_Adventure_Family_Fantasy
100000000,37710,en,The Tourist,41.426678,2010-12-08,278731369,103.0,The Tourist,6.0,1699,Action_Thriller_Romance
100000000,9946,en,End of Days,20.652943,1999-11-24,211989043,121.0,End of Days,5.5,482,Action_Fantasy_Horror_Mystery
100000000,1372,en,Blood Diamond,52.792678,2006-12-07,170877916,143.0,Blood Diamond,7.3,2281,Drama_Thriller_Action
100000000,106646,en,The Wolf of Wall Street,95.007934,2013-12-25,392000694,180.0,The Wolf of Wall Street,7.9,6571,Crime_Drama_Comedy
100000000,414,en,Batman Forever,48.205606,1995-05-31,336529144,121.0,Batman Forever,5.2,1498,Action_Crime_Fantasy
105000000,563,en,Starship Troopers,58.782359,1997-11-06,121214377,129.0,Starship Troopers,6.7,1560,Adventure_Action_Thriller_Science Fiction
102000000,83542,en,Cloud Atlas,73.872343,2012-10-26,130482868,172.0,Cloud Atlas,6.6,2977,Drama_Science Fiction
80000000,41216,en,Legend of the Guardians: The Owls of Ga'Hoole,37.321848,2010-07-10,140073390,97.0,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,Animation_Adventure_Family_Fantasy
100000000,314,en,Catwoman,32.271938,2004-07-22,82102379,104.0,Catwoman,4.2,808,Action_Crime
100000000,184315,en,Hercules,76.842247,2014-07-23,243400000,99.0,Hercules,5.6,1680,Action_Adventure
140000000,9016,en,Treasure Planet,38.924136,2002-11-26,109578115,95.0,Treasure Planet,7.2,948,Adventure_Animation_Family_Fantasy_Science Fiction
100000000,18162,en,Land of the Lost,19.38841,2009-06-05,68688831,102.0,Land of the Lost,5.3,381,Adventure_Comedy_Science Fiction
90000000,138103,en,The Expendables 3,61.025639,2014-08-04,206172544,127.0,The Expendables 3,6.1,1795,Action_Adventure_Thriller
105000000,257088,en,Point Break,33.507289,2015-12-03,133718711,114.0,Point Break,5.5,783,Action_Crime_Thriller
84000000,10214,en,Son of the Mask,17.815595,2005-02-18,0,94.0,Son of the Mask,3.6,338,Fantasy_Comedy_Family_Adventure
100000000,205775,en,In the Heart of the Sea,50.767332,2015-11-20,93820758,122.0,In the Heart of the Sea,6.5,1276,Thriller_Drama_Adventure_Action_History
100000000,11692,en,The Adventures of Pluto Nash,12.092241,2002-08-15,7103973,95.0,The Adventures of Pluto Nash,4.4,142,Action_Comedy_Science Fiction
100000000,22972,en,Green Zone,30.254021,2010-03-11,94882889,115.0,Green Zone,6.4,717,War_Action_Adventure_Drama_Thriller
99000000,227973,en,The Peanuts Movie,34.308098,2015-11-05,246233113,88.0,The Peanuts Movie,6.5,604,Animation
10000000,29193,en,The Spanish Prisoner,3.091077,1997-09-08,13835130,110.0,The Spanish Prisoner,7.1,73,Crime_Drama_Mystery_Thriller
98000000,1734,en,The Mummy Returns,41.862983,2001-04-28,433013274,130.0,The Mummy Returns,6.0,2206,Adventure_Action_Fantasy
100000000,3131,en,Gangs of New York,46.160048,2002-12-14,193772504,167.0,Gangs of New York,7.1,1910,Drama_History_Crime
94000000,76758,zh,金陵十三釵,12.516546,2011-12-15,95311434,145.0,The Flowers of War,7.1,187,Drama_History_War
85000000,9408,en,Surf's Up,23.230851,2007-06-08,149044513,85.0,Surf's Up,5.9,601,Animation_Comedy_Family
90000000,9890,en,The Stepford Wives,19.224754,2004-06-10,102000000,93.0,The Stepford Wives,5.4,334,Action_Comedy_Science Fiction
92000000,855,en,Black Hawk Down,44.455166,2001-12-28,172989651,144.0,Black Hawk Down,7.2,1811,Action_History_War
0,77953,en,The Campaign,16.460356,2012-08-09,104907746,85.0,The Campaign,5.6,578,Comedy
90000000,18,en,The Fifth Element,109.528572,1997-05-07,263920180,126.0,The Fifth Element,7.3,3885,Adventure_Fantasy_Action_Thriller_Science Fiction
100000000,37786,en,Sex and the City 2,18.325897,2010-05-26,288347692,146.0,Sex and the City 2,5.4,426,Comedy_Drama_Romance
95000000,10501,en,The Road to El Dorado,37.054554,2000-03-31,76432727,89.0,The Road to El Dorado,7.0,858,Adventure_Animation_Comedy_Family
95000000,57800,en,Ice Age: Continental Drift,65.229868,2012-06-26,877244782,88.0,Ice Age: Continental Drift,6.2,2672,Animation_Comedy_Adventure_Family
95000000,150689,en,Cinderella,101.187052,2015-03-12,543514353,105.0,Cinderella,6.7,2374,Romance_Fantasy_Family_Drama
65000000,7980,en,The Lovely Bones,29.257137,2009-12-26,93525586,136.0,The Lovely Bones,6.6,1065,Fantasy_Drama
94000000,12,en,Finding Nemo,85.688789,2003-05-30,940335536,100.0,Finding Nemo,7.6,6122,Animation_Family
94000000,122,en,The Lord of the Rings: The Return of the King,123.630332,2003-12-01,1118888979,201.0,The Lord of the Rings: The Return of the King,8.1,8064,Adventure_Fantasy_Action
79000000,121,en,The Lord of the Rings: The Two Towers,106.914973,2002-12-18,926287400,179.0,The Lord of the Rings: The Two Towers,8.0,7487,Adventure_Fantasy_Action
95000000,68737,en,Seventh Son,63.628459,2014-12-12,114178613,102.0,Seventh Son,5.2,957,Adventure_Fantasy
115000000,1995,en,Lara Croft: Tomb Raider,41.498631,2001-06-11,274703340,100.0,Lara Croft: Tomb Raider,5.7,2192,Adventure_Fantasy_Action_Thriller
100000000,157353,en,Transcendence,58.991388,2014-04-16,103039258,119.0,Transcendence,5.9,2295,Thriller_Science Fiction_Drama_Mystery
93000000,331,en,Jurassic Park III,1.859364,2001-07-18,368780809,92.0,Jurassic Park III,5.7,2077,Adventure_Action_Thriller_Science Fiction
93000000,61791,en,Rise of the Planet of the Apes,138.433168,2011-08-03,482860185,105.0,Rise of the Planet of the Apes,7.0,4347,Thriller_Action_Drama_Science Fiction
90000000,8204,en,The Spiderwick Chronicles,21.436682,2008-02-14,162839667,95.0,The Spiderwick Chronicles,6.3,572,Adventure_Family_Fantasy
92000000,47964,en,A Good Day to Die Hard,65.402595,2013-02-06,304654182,98.0,A Good Day to Die Hard,5.2,3493,Action_Thriller
145000000,10733,en,The Alamo,10.660441,2004-04-07,25819961,137.0,The Alamo,5.8,106,Western_History_War
92000000,9806,en,The Incredibles,77.817571,2004-11-05,631442092,115.0,The Incredibles,7.4,5152,Action_Adventure_Animation_Family
98000000,1408,en,Cutthroat Island,7.029308,1995-12-22,10017322,119.0,Cutthroat Island,5.7,136,Action_Adventure
95000000,32657,en,Percy Jackson & the Olympians: The Lightning Thief,61.121717,2010-02-01,226497209,118.0,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,Adventure_Fantasy_Family
